"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","CRI","Costa Rica","2019","2019",37558144.1,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","CRI","Costa Rica","2020","2020",35983495,"E","Estimated value"
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2010","2010",327,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2011","2011",334.9,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2012","2012",343.9,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2013","2013",347.8,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2014","2014",353.2,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2015","2015",354,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2016","2016",343,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2017","2017",341,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2018","2018",342.7,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","CRI","Costa Rica","2019","2019",341.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2010","2010",60553.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2011","2011",64567.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2012","2012",69073.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2013","2013",73210.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2014","2014",79269.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2015","2015",85240.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2016","2016",93454.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2017","2017",100716.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2018","2018",104960.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","CRI","Costa Rica","2019","2019",109998.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2010","2010",25048928.5,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2011","2011",26151872.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2012","2012",27428762.1,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2013","2013",28113045.5,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2014","2014",29108840.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2015","2015",30171918.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2016","2016",31440443.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2017","2017",32747643,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2018","2018",33421000.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2019","2019",34145551.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","CRI","Costa Rica","2020","2020",32595355.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2010","2010",87.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2011","2011",93.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2012","2012",96.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2013","2013",98.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2014","2014",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2016","2016",100.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2017","2017",103.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2018","2018",107.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2019","2019",110.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LVA","Latvia","2020","2020",110.5,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2010","2010",18022.7,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2011","2011",20411.5,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2012","2012",22045,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2013","2013",22923.7,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2014","2014",23613.9,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2015","2015",24560.9,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2016","2016",25360.3,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2017","2017",26962.3,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2018","2018",29142.5,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2019","2019",30420.9,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LVA","Latvia","2020","2020",29334,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2010","2010",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2011","2011",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2012","2012",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2013","2013",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2014","2014",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2015","2015",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2016","2016",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2017","2017",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2018","2018",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2019","2019",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LVA","Latvia","2020","2020",0.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2010","2010",37035.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2011","2011",40945.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2012","2012",43549.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2013","2013",45914.3,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2014","2014",47459.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2015","2015",49361.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2016","2016",52339.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2017","2017",55645.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2018","2018",59355.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2019","2019",61247.6,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LVA","Latvia","2020","2020",59630,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2010","2010",20574,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2011","2011",21904.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2012","2012",22836.3,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2013","2013",23363.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2014","2014",23614.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2015","2015",24560.9,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2016","2016",25143.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2017","2017",25961,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2018","2018",27005.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2019","2019",27553.2,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LVA","Latvia","2020","2020",26554.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2010","2010",8592.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2011","2011",9909.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2012","2012",10836.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2013","2013",11389.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2014","2014",11843.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2015","2015",12420,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2016","2016",12942,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2017","2017",13882,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2018","2018",15121.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2019","2019",15895.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LVA","Latvia","2020","2020",15376.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2010","2010",17656.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2011","2011",19879.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2012","2012",21407.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2013","2013",22812.9,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2014","2014",23803.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2015","2015",24961.3,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2016","2016",26710.1,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2017","2017",28650,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2018","2018",30799.5,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2019","2019",32002.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LVA","Latvia","2020","2020",31257.8,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2010","2010",9808.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2011","2011",10635,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2012","2012",11225.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2013","2013",11608.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2014","2014",11844.2,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2015","2015",12420,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2016","2016",12831.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2017","2017",13366.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2018","2018",14013.2,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2019","2019",14397,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LVA","Latvia","2020","2020",13919.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2010","2010",90.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2011","2011",95.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2012","2012",97.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2013","2013",99.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2014","2014",99.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2016","2016",101.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2017","2017",105.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2018","2018",109.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2019","2019",112.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","LTU","Lithuania","2020","2020",114,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2010","2010",28033.8,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2011","2011",31317.2,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2012","2012",33410.2,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2013","2013",35039.5,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2014","2014",36581.3,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2015","2015",37345.7,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2016","2016",38889.9,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2017","2017",42276.3,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2018","2018",45491.1,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2019","2019",48808.6,,
"ECONPIBN","Gross domestic product (GDP)","MLLNCUMT","Million of national currency units","LTU","Lithuania","2020","2020",48929.7,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2010","2010",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2011","2011",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2012","2012",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2013","2013",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2014","2014",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2015","2015",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2016","2016",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2017","2017",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2018","2018",0.4,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2019","2019",0.5,,
"CONVPPAC","Purchasing Power Parities for GDP, US$","TXNUPPTX","National currency unit per US$, PPP","LTU","Lithuania","2020","2020",0.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2010","2010",62292.8,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2011","2011",69297.9,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2012","2012",73809,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2013","2013",79034.1,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2014","2014",82647.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2015","2015",83761.4,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2016","2016",88700.5,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2017","2017",95492.2,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2018","2018",101826,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2019","2019",108314.7,,
"ECONPIBN","Gross domestic product (GDP)","MTMOPPMT","Million US$, purchasing power parity","LTU","Lithuania","2020","2020",108673.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2010","2010",31005.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2011","2011",32878.3,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2012","2012",34142.1,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2013","2013",35354.1,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2014","2014",36604.6,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2015","2015",37345.7,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2016","2016",38286.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2017","2017",39926,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2018","2018",41497.8,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2019","2019",43298.4,,
"ECONPIBN","Gross domestic product (GDP)","VALRELMT","Million NCU at 2015 GDP price level","LTU","Lithuania","2020","2020",42920.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2010","2010",9051.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2011","2011",10342.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2012","2012",11182.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2013","2013",11846.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2014","2014",12475,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2015","2015",12856.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2016","2016",13558.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2017","2017",14947.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2018","2018",16237.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2019","2019",17468.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","LTU","Lithuania","2020","2020",17511.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2010","2010",20112.1,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2011","2011",22884.8,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2012","2012",24703.7,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2013","2013",26721.6,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2014","2014",28184.4,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2015","2015",28834.4,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2016","2016",30925.2,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2017","2017",33761.9,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2018","2018",36346.4,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2019","2019",38765,,
"ECONPIBN","Gross domestic product (GDP)","PPPPERMT","/capita, US$ purchasing power parity","LTU","Lithuania","2020","2020",38894,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2010","2010",10010.7,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2011","2011",10857.6,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2012","2012",11427.3,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2013","2013",11953.3,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2014","2014",12482.9,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2015","2015",12856.1,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2016","2016",13348.4,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2017","2017",14116.1,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2018","2018",14812.5,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2019","2019",15496.1,,
"ECONPIBN","Gross domestic product (GDP)","REPPERMT","/capita, NCU at 2015 GDP price level","LTU","Lithuania","2020","2020",15361.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2010","2010",1898.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","COL","Colombia","2011","2011",1848.1,,
